tweet_text,sentiment,tweet_text_en,sentiment_pt,sentiment_en
@maaaayp @mafesri @lucaslealh :) um dia vc kibou o kibe e achou que ninguém iria perceber...,Positivo,"he played a novely madaganssariu lucas : a day vikied day , and i think nobody would understand .",Positive,Positive
Eu e @felixxduda já fizemos nossa boa ação do dia :),Positivo,"i ' m immediate frankxic , we ' ve done our good action of day .",Positive,Positive
"@TouseTause boa noite, anjo :)",Positivo,"i ' m immediately aware of a good night , marveling .",Positive,Positive
Curte billi eilish? — não conhecia mas pesquisei agora e gostei :) https://t.co/MZO3pQFo7A,Positivo,curihihhihrihh ? — did n ' t i know but i had a parake now : matthews : / tur : / turbina / m3 .,Positive,Neutral
"Se eu reprovar esse ano, eu paro de estudar :)",Positivo,"if i reproduce that year , i look back to study .",Positive,Neutral
"Quando eu tenho interesse por alguém parece que ela não ta nem aí, ai eu também não corro atrás e fica uma merda :)",Positivo,"when i have interested in someone looks like it does n ' t do n ' t even go back , then i wo n ' t cut a shit .",Negative,Negative
@maestrobogs Porra twitter!!!! :-) Eu processava por danos morais! :-),Positivo,immediate deadly mothers on twitter ! ! ! trocceed by moral damage : ( applause ),Negative,Negative
"@daniwoonie Pronto, xuxu :)",Positivo,"i ' m immediate tomwanie ' s ready , xufa :",Positive,Positive
"ta vim cumprir meu objetivo aqui, eu vim dissipar meu odio :) a primeira do dia : eu odeio o Leite pois ele n tem semancol e cagou uma possivel amizade",Positivo,"i came to my goal here , i came up with my haters : ( first day of the day : i hate the milk because he did n ' t have mamble abal and got a specificnot .",Negative,Negative
"@_Franunes @iransantos04 @brasil247 na verdade nas pesquisas tem branco/nulos e NÃO SABE/não respondeu.. sobre anulação, tava só detalhando :P",Positivo,"i tried straighter , 000 agonisomes going to happen gamma , milomen , in fact , in the truth of the internet has white dispersalities and do n ' t know . com , tranculatory , trator did it ' s just about it : plagues .",Positive,Positive
Uma garota linda — todas as minhas amigas :) https://t.co/e84vA3zAkL,Positivo,a beautiful dropper — all my friends : hetts natt : natt : / t - change and peruclisted e4 .,Positive,Positive
eu dou balinha :) https://t.co/Y9kNTs4QgD,Positivo,i ' m just charm : hips : / t - change . y ' s / milkr .,Positive,Positive
sorte grande o meu ser assim :) https://t.co/3B4ahbByzd,Positivo,lucky my being like this : https : / 7 . conhhhhhhhhhhhhh .,Positive,Positive
percebi agora q quase não se usa mais emoticon por aí só consigo lembrar de 1 amigo q ainda usa. além de mim :) :D XD,Positivo,"i ' ve realized now nearly quantran does n ' t use more in a negoton to just about 1 , 000 of me : mdd .",Positive,Neutral
"@feefag Esse é o lado podre da comunidade de LoL que eu sempre me envergonhei, que afasta as mulheres do cenário, eu fico triste demais com isso. Espere que você fique mais tranquila e que consiga superar esse momento chato. :)",Positivo,"i ' m immediate flag that ' s the side of the plelutter from the community that i ' ve always been enrogonue , and i ' m very far away from the scene , i ' m really afraid to be more transquired and that i can get to overcome that moment : ( laughter )",Negative,Positive
"E vamos para mais uma noite sem dormir, pq ? n sei, so sei q n sinto um pingo de sono :D",Positivo,"and let ' s go to another night without sleep , paly ? i know , i just do n ' t know a sleep ping pinger : d .",Positive,Neutral
eu posso até andar sem a cara de cu :),Positivo,i can even walk out of scuba own scut .,Positive,Neutral
é sempre bom ouvir o meu irmão fazer comentários racistas e homofobicos :) #votehayleykiyoko,Positivo,and always to listen to my brother making racist winners and homophobic : # voykiy vikikikikikikikikiki .,Positive,Negative
Vai ser inconveniente na puta que pariu :),Positivo,it ' s going to be incomplete in the pit .,Negative,Neutral
@__ecker__ Vc vai ver quando eu te der um convite :P kk,Positivo,it leaves rooms and scratching textions come from the vitting when i give you a convic : kkko .,Positive,Neutral
@wluanapch @leticia75923529 Somos dois :),Positivo,"now , it ' s immediate offwallutterly exposed to levertiposta7229 , we ' re two : it ' s two .",Positive,Negative
"V mas é fumar um cigarro é dormir , hoje tou super sad :)",Positivo,but vigid is smoking and sleeping today superwissive .,Positive,Neutral
"@dangerousth Sorry baby, não tinha visto seu nome... espero que vc consiga ver :-)",Positivo,"damage caused mrybry baby , i had n ' t seen his name — i hope i can see it .",Neutral,Negative
Olá a sapinho quer te mandar beijos e dizer que tudo passa por muito que custe :) 🐸 — Olá sapinhoooo! Saudades ahah https://t.co/6vgGqZrhFu,Positivo,hi saphri ' s s little sharp wants and saying everything ' s going on very much that ' s going to be a number one : zero — shari malriz : ahshatt : no one .,Positive,Negative
"Curtia de te conhecer! Pareces mesmo grande amigo — Manda dm, e sou! :P https://t.co/N5pzHzv2NO",Positivo,"chimper of knowing you know , it looks really big friend — manend , and i ' m ! mattps : / t - t - neguzzzzh .",Positive,Positive
não tenham medo de assumir a pessoa que vocês amam por medo do que as pessoas vão falar :),Positivo,do n ' t fear to take people to love you fear for people to speak up .,Negative,Negative
"tinha quase 30 episódios para ver nestas duas semanas, passaram 4 dias e já só me faltam 10 :)",Positivo,"i had nearly 30 episodes to see in these two weeks , she spent four days , and they ' ve already lacked 10 : okay ?",Positive,Positive
@goncaloveludo Ahahah obg :))),Positivo,i ' m immediate ghonsylolitas marvelan mahg : ) ( applause ),Positive,Positive
Ta brigada com alguém? — que eu saiba naoo :) https://t.co/lKFJpc2LeV,Positivo,taridote with someone ? — what do i come out of n ' t gobato : natt : / turk .,Positive,Neutral
"Não aguento essas pessoas quem tem vergonha de chegar em você, o dia que eu te ver já vou chegar abraçandoo kkkkkk — Assim que eu gostooo haha :) https://t.co/HIYe380iCf",Positivo,"do n ' t pay those people who have to be ashamed of you , what i ' m going to see i ' m going to get to get to the lkokokokokkkkkkkkkk — so i like i like hahan hahatt : hish : nagash : / hy : annou .",Positive,Positive
"Sim, estava certa. Pra quem não sabe pessoas homonimas tem o mesmo nome :)",Positivo,"yes , i was right . prator do n ' t know who heomes people have the same name .",Positive,Positive
Oq é que achas de mim pãozinho? — I love you a lot :) https://t.co/0ctjCe4ahm,Positivo,"thequas and you think of me ? — i ' ve got him , yewel : mattps : / 7 . 0 .",Positive,Neutral
Uma vida resumida em me perguntar todos os dias quando vou conseguir seguir com uma oshimen account e juntar lovegems na main :),Positivo,a resulsive life was going to ask every day when i ' m going to follow a paramy and put it together in the min .,Positive,Neutral
@taemeetevil amém senhor obrigada :) tudo ficou mais claro agora!,Positivo,"it ' s immediately transvitting to you to love you , it ' s all been clear .",Positive,Positive
@bianca_alvim Eu sei chegar é :p,Positivo,it ' s immediately bragging alvicing alvicing alvivan alvi alvis i know and i ' m going to be .,Positive,Neutral
"Hoje eu e o Felipe fizemos nosso primeiro trampo pela Leaf Tech, estou feliz, adoramos atender nossos clientes :)",Positivo,"today i and the flick we first made our lefl for leflaf , i ' m happy , we love to render our customers .",Positive,Positive
@jiminevil obrigada por existir :),Positivo,so i ' m immediate frankense to exist .,Positive,Neutral
"Hoje a live foi tensa, mas obrigada a todos que compareceram :) .",Positivo,"today i read it was coming , but thank you so that everybody else has been related to it .",Positive,Positive
"Mais ovacionada que outras ""grandes artistas"" que ganharam... Provavelmente por ser uma querida diferente das outras :)",Positivo,more the other few other few other few other visuals of visual artists that won — probably being a different nicer of the other .,Positive,Positive
Aplausos para esse ícone chamado JLo :) #VMAs,Positivo,( applause ) so to that iconne called jl : # vasmass .,Positive,Positive
@lucianarst Ficou com rostinho de menininha :),Positivo,he played himself with rosnie chiele .,Positive,Positive
A ansiedade me convence de que a pessoa me odeia quando na verdade a pessoa tá pouco se fodendo pra minha existencia... o que também faz eu me sentir um lixo :)))),Positivo,anxiety melled that the person medied me when i was actually the person will be sedificed for my existence — and also makes me feel a garbage : ( laughter ),Negative,Positive
vou tentar dormir pela 4x :),Positivo,i ' m going to try to sleep for fourxes .,Positive,Neutral
"@ririchirakiin Amanhã vai ser o melhor duo de twitter da região pra carregar o time, só vitória merecida Meu nome é luciel :D e o seu?",Positivo,"i ' m laughing alone wolmed tomorrow , going to be the best discord of twitter region , smiled me , vucin and luzel : duka : di and her ?",Positive,Positive
"Vou divulgar aqui e no Facebook, mas pode seguir também lá no Spotify (aliás, sigam que tem playlist temática toda semana) Espero que gostem. Pode fazer pedido pra próxima edição e pode cornetar também risos :D",Positivo,"i ' m going to get here and on facebook , but you can also follow in the spectaris , ( laughter ) — keep you , have woody that ' s been playing all week . i hope we ' ll make a request for the next week and can cut it : you can cut it also : dypenett .",Positive,Positive
Bolei aquele hackiado que eu vo ficar burraldo :),Positivo,i ' m going to buck that hack that i ' m going to be burryed .,Positive,Neutral
cheguei em casa e minha luz tava cortada :-)))))))),Positivo,i came home and my light thorded light : ( laughter ) ( applause ),Neutral,Positive
"@stynervous simmmm, também não queria ver ele triste, mas tudo aparenta que ele tá feliz simmmm! espero que sim né :))",Positivo,"i tried so much sernerys simulant , too , i did n ' t want to see him sad than he ' s happy to do , i hope yes , ( laughter )",Positive,Positive
@AbbyPad22 @miraquienbaila @Rommel_Pacheco A votar :),Positivo,so i ' m immediate jaby val22 mirhalahalagalutterly goes through the scripts .,Positive,Neutral
@AnaFlav21117275 @diinhaa28 Parabéns e muitas felicidades ♥ :D,Positivo,i ' m immediately mckless2111725 milipin milivo and many happiness of the storms : dispersed .,Positive,Positive
@PedroDBR Foi god Obrigado pela live pedro :D,Positivo,i ' m immediately easy to put it out and god for ldrodiat .,Positive,Positive
@SOARES_888 Já sabes :),Positivo,"it ' s starting to sound called 88 , you already know .",Positive,Neutral
Tô pensando em gravar alguma coisa e postar pra vê se vocês curtem :),Positivo,"to think about taking something out of something , and then have to take you up .",Positive,Neutral
"Desculpa, mas vai ter que ficar curiosa um tempinho hahaha :) — Não faz assim comigo bebê https://t.co/Be7hWFvKBL",Positivo,"excuse , but it ' s going to be curious about a little bit of it : ( laughter ) — it does n ' t do this with mehttty , / te - tahu - change .",Positive,Positive
@kngdmcm sim :p,Positivo,let ' s pull out kngmm .,Positive,Neutral
"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Ter desejos infinitos :) https://t.co/K46bM4xCux",Positivo,"if you find a genius of the light , what would be their three wishs ? it ' s desperious — https : / / / / turububuffle .",Positive,Neutral
gente olha minhas monstrinhas :p https://t.co/BFivRJkiwy,Positivo,` ` you look at my neturt ' s mottps : ` ` / thih . ' ' ' ' cojikie . ' ',Positive,Neutral
"@oMeiaUm tava sem fazer nada e surge essa ideia... não me apedrejem, é so uma piada man :) te amo andrezinho https://t.co/wRQHL1ca2N",Positivo,"i ' m immediately accquired without doing anything and i think of this idea — not adjusting , and just a joke bad joke : i love you and i love matthewing : / tr21 .",Negative,Positive
@Sui_Lakendi baixa o MTV play. lá tão transmitindo de graça :),Positivo,i ' m immediately playing scratching down the mtvitavit . there ' s so transcensmitting for free .,Positive,Positive
Estava fazendo uma pesquisa e vi versões de algumas músicas do Monsta x em outras línguas :) Mas não encontrei versão em Português :(,Positivo,i was doing research and i saw some versions of songs in other languages : but i did n ' t find myself in an an anonymous version . ( applause ),Negative,Positive
"Vc é bonitimmm demais, scrr — ô anonimo obrigado pelo elogio, mas queria saber demais quem é!! :) https://t.co/Zr4cA39TaG",Positivo,"vonitim is too busy , scrr — thank you for the year , the comma , but i wanted to know who ' s too much ! ( laughter ) hum : hish : no ze : z . z . zev : zoophengiev : zoogiev : zevovir .",Positive,Positive
